report_date,load_type,load_time,load_weight,dropoff_site
2021-03-16,ORGANICS,2021-03-16 05:51:00 UTC,16920,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 05:08:00 UTC,9420,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 12:00:00 UTC,6280,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 01:32:00 UTC,17740,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 05:59:00 UTC,6240,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-17 12:13:00 UTC,17100,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 01:34:00 UTC,20160,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 05:45:00 UTC,7280,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 04:06:00 UTC,9240,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 11:03:00 UTC,12020,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 05:01:00 UTC,12960,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 11:38:00 UTC,14060,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 04:18:00 UTC,12140,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 11:22:00 UTC,15460,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 05:54:00 UTC,1880,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 11:57:00 UTC,19380,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 05:24:00 UTC,7000,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 12:14:00 UTC,13340,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 04:48:00 UTC,15040,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 05:44:00 UTC,5120,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 03:33:00 UTC,15320,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 02:09:00 UTC,8780,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 03:22:00 UTC,10140,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 11:24:00 UTC,12100,ORGANICS BY GOSH
2021-03-16,SWEEPING,2021-03-16 02:15:00 UTC,14460,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 12:54:00 UTC,9700,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 03:50:00 UTC,15340,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 01:52:00 UTC,10880,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 03:21:00 UTC,11300,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 10:45:00 UTC,9600,ORGANICS BY GOSH
2021-03-16,ORGANICS,2021-03-16 12:47:00 UTC,10200,ORGANICS BY GOSH
2021-03-17,ORGANICS,2021-03-17 05:00:00 UTC,8480,PARK BEND
2021-03-17,SWEEPING,2021-03-17 12:00:00 UTC,,ONION CREEK
2021-03-17,SWEEPING,2021-03-17 12:00:00 UTC,,ONION CREEK
2021-03-17,SWEEPING,2021-03-17 12:00:00 UTC,,ONION CREEK
2021-03-17,SWEEPING,2021-03-17 12:00:00 UTC,,ONION CREEK
2021-03-17,SWEEPING,2021-03-17 12:00:00 UTC,,ONION CREEK
